Date,UNETOT_PT_ea-md,UNEO25_PT_ea-md,UNEU25_PT_ea-md,REER42_PT_ea-md,LTIRT_PT_ea-md,IPMN_PT_ea-md,IPCAG_PT_ea-md,IPCOG_PT_ea-md,IPDCOG_PT_ea-md,IPNDCOG_PT_ea-md,IPING_PT_ea-md,IPNRG_PT_ea-md,TRNMN_PT_ea-md,TRNCAG_PT_ea-md,TRNCOG_PT_ea-md,TRNDCOG_PT_ea-md,TRNNDCOG_PT_ea-md,TRNING_PT_ea-md,TRNNRG_PT_ea-md,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPG_PT_ea-md,HICPIN_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,ICONFIX_PT_ea-md,CCONFIX_PT_ea-md,ESENTIX_PT_ea-md,KCONFIX_PT_ea-md,RTCONFIX_PT_ea-md,SCONFIX_PT_ea-md,BCI_PT_ea-md,CCI_PT_ea-md,SHIX_PT_ea-md,GDP_PT_ea-qd,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,GFCE_PT_ea-qd,HFCE_PT_ea-qd,CONSD_PT_ea-qd,GCF_PT_ea-qd,GFCF_PT_ea-qd,GFACON_PT_ea-qd,GFAMG_PT_ea-qd,GNFCPS_PT_ea-qd,GNFCIR_PT_ea-qd,GHIR_PT_ea-qd,GHSR_PT_ea-qd,TEMP_PT_ea-qd,EMP_PT_ea-qd,SEMP_PT_ea-qd,THOURS_PT_ea-qd,EMPAG_PT_ea-qd,EMPIN_PT_ea-qd,EMPMN_PT_ea-qd,EMPCON_PT_ea-qd,EMPRT_PT_ea-qd,EMPIT_PT_ea-qd,EMPFC_PT_ea-qd,EMPRE_PT_ea-qd,EMPPR_PT_ea-qd,EMPPA_PT_ea-qd,EMPENT_PT_ea-qd,RPRP_PT_ea-qd,WS_PT_ea-qd,ESC_PT_ea-qd,TASS.SDB_PT_ea-qd,TASS.LBD_PT_ea-qd,TASS.SLN_PT_ea-qd,TASS.LLN_PT_ea-qd,TLB.SDB_PT_ea-qd,TLB.LBD_PT_ea-qd,TLB.SLN_PT_ea-qd,TLB.LLN_PT_ea-qd,NFCASS_PT_ea-qd,NFCASS.SLN_PT_ea-qd,NFCASS.LLN_PT_ea-qd,NFCLB_PT_ea-qd,NFCLB.SLN_PT_ea-qd,NFCLB.LLN_PT_ea-qd,GGASS_PT_ea-qd,GGASS.LLN_PT_ea-qd,GGLB_PT_ea-qd,GGLB.SLN_PT_ea-qd,GGLB.LLN_PT_ea-qd,HHASS_PT_ea-qd,HHASS.LLN_PT_ea-qd,HHLB_PT_ea-qd,HHLB.SLN_PT_ea-qd,HHLB.LLN_PT_ea-qd,ULCIN_PT_ea-qd,ULCMQ_PT_ea-qd,ULCMN_PT_ea-qd,ULCCON_PT_ea-qd,ULCRT_PT_ea-qd,ULCFC_PT_ea-qd,ULCRE_PT_ea-qd,ULCPR_PT_ea-qd,DFGDP_PT_ea-qd,INDPRO_fred-md,IPFINAL_fred-md,IPCONGD_fred-md,AWOTMAN_fred-md,AWHMAN_fred-md,FEDFUNDS_fred-md,GS1_fred-md,GS5_fred-md,GS10_fred-md,AAA_fred-md,BAA_fred-md,OILPRICEx_fred-md,CUSR0000SAC_fred-md,PCEPI_fred-md,S&P 500_fred-md,epu_pt_epu,unemployment_up_15_unemployment,exchange_exchange,PPIPT_ppi,inflation_target,OILPRICEx_fred-md_Eur
2013-08-01,16.8,15.0,37.6,103.55582,6.6,97.9,94.6,98.6,89.5,100.2,99.9,91.4,77.3,59.6,82.1,71.3,84.3,70.6,141.9,79.77504371002475,82.1894985308635,84.54708877894323,94.19161640140344,74.63258043020441,85.00057149363239,-8.3,-34.9,90.5,-43.2,-11.2,-11.8,98.57455,95.70422,100.4288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6543,101.0025,98.8897,4.4,41.9,0.08,0.13,1.52,2.74,4.54,5.42,106.57,187.847,95.934,1670.09,83.42411930958048,16.8,1.3235,-0.3,0.2,80.52134491877598
2013-09-01,16.4,14.7,37.0,103.53019,7.06,100.5,98.9,104.0,96.2,105.3,99.3,90.7,92.6,88.3,92.0,96.2,91.1,90.8,116.8,79.82559872708813,82.39427868367144,84.53582735324646,94.55714527327167,74.77107391357524,85.28567272468125,-8.1,-33.3,91.7,-41.9,-10.7,-9.0,98.7879,96.04056,102.0032,43716.9,16723.6,15687.3,7920.6,28213.5,1827.0,6517.9,6479.4,3449.2,1744.4,42.58,19.33,4.31,8.52,4460.69,3693.87,766.82,2052274.0,470.74,733.67,673.41,285.92,1086.83,74.97,89.5,26.82,461.81,955.31,275.13,100.32,14697.2,4315.3,28278.23976470587,233245.0128868778,52705.91011764704,373519.5030045247,35783.21274208144,248686.3638009049,50168.78228054295,463730.9526696831,352120.6166334846,9751.132325791856,51059.83987330316,604048.4875656109,30060.89212669686,166037.4385701359,131265.42439819,21859.59592760181,293494.6289592758,4964.988199095023,104176.6870950226,374761.4458099541,18054.11844343892,172031.3749321266,5504.316886877826,141164.409085973,82.7,86.1,81.9,92.5,89.1,94.1,89.5,86.9,98.157,100.161,101.3011,99.1723,4.3,41.8,0.08,0.12,1.6,2.81,4.64,5.47,106.29,187.353,95.976,1687.17,100.444656419787,16.4,1.3505,-0.7,0.1,78.70418363569048
2013-10-01,16.2,14.5,36.6,103.78098,6.33,100.4,99.7,103.8,93.4,105.6,99.5,93.8,98.3,87.8,99.2,99.3,99.2,96.0,131.0,79.67275379009834,82.46912207942596,84.21036992697915,94.3476826892634,74.83017431076911,84.21733522078098,-10.1,-34.8,91.4,-41.3,-7.9,-4.4,98.85482,96.17529,103.9562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.082,101.4818,99.4982,4.3,41.9,0.09,0.12,1.37,2.62,4.53,5.31,100.54,187.248,96.103,1720.03,113.3850942395886,16.2,1.3641,-1.0,-0.2,73.70427388021406
2013-11-01,16.0,14.4,35.5,103.44899,5.98,101.6,102.4,102.1,94.8,103.4,100.6,95.5,94.0,89.1,94.6,93.8,94.7,88.2,131.2,79.7730607158587,82.49273718043739,84.30797008753783,94.34980516227075,74.94278010818479,84.54732469648502,-8.1,-34.3,94.0,-38.6,-6.4,-2.7,99.11689,96.36264,106.6908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3158,101.2232,99.4719,4.4,42.0,0.08,0.12,1.37,2.72,4.63,5.38,93.86,187.504,96.246,1783.54,113.0381754866498,16.0,1.3611,-1.2,-0.2,68.95893027698186
2013-12-01,15.7,14.0,35.6,104.12529,6.04,102.0,106.9,102.8,88.7,105.2,100.2,94.7,86.1,89.5,85.3,71.3,88.2,79.3,119.8,80.04634467983783,82.71354092864289,84.53976084942633,94.70432717959794,75.25752013362147,85.80646222582044,-5.8,-30.9,97.2,-40.6,-1.7,1.0,99.46245,96.70447,106.9737,44260.1,16732.9,15785.4,8023.8,28604.7,1923.5,6666.3,6636.7,3396.7,1981.9,41.84,21.24,4.27,5.4,4499.09,3747.95,751.14,2109492.0,456.39,745.6,684.87,287.04,1110.64,76.38,89.96,27.49,476.55,954.28,274.77,100.699,14650.4,4369.6,25772.29901960783,229194.9929260935,48424.33682352939,374813.0610829561,31113.64493815987,249258.5063499245,50663.22380995471,471608.6576108596,351214.9356138767,5564.144639517346,52510.4083438914,602916.1353695324,28474.01232277529,167838.2397858222,133546.0693001508,23699.40200603319,299445.6295867268,4969.604316742081,112162.4407420814,374477.2865158365,17831.67812971343,169177.2324223227,5552.094926093512,140100.2932428358,83.4,85.3,82.6,92.7,88.8,93.7,88.6,87.1,97.799,100.5175,101.4652,100.2107,4.5,41.9,0.09,0.13,1.58,2.9,4.62,5.38,97.63,188.209,96.414,1807.78,84.51579805468607,15.7,1.3791,-0.3,0.2,70.79254586324414
2014-01-01,15.5,13.8,35.3,103.31267,5.21,100.0,99.3,101.9,96.9,102.7,98.9,107.5,84.2,75.3,86.7,73.2,89.5,81.6,108.8,79.76183508694453,82.40848782746302,84.02913021775636,93.8531189880418,75.2288114757577,85.72080039853117,-5.5,-29.6,98.4,-38.4,-1.1,3.4,99.67541,97.06182,112.6116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1599,100.4189,98.6656,4.4,41.6,0.07,0.12,1.65,2.86,4.49,5.19,94.62,188.528,96.614,1822.36,105.2626498971647,15.5,1.3516,-1.3,0.1,70.0059189109204
2014-02-01,15.5,13.7,36.8,102.86204,4.94,101.8,104.3,104.4,98.3,105.4,97.7,101.0,84.0,83.4,84.4,79.6,85.3,81.6,92.5,79.7402245615402,82.48144578011213,83.87548024483583,93.53974818406047,75.35231811797773,84.86854449219383,-6.8,-27.6,98.2,-37.3,-0.2,4.2,99.7922,97.38629,115.0805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9168,101.4803,99.6748,4.3,41.6,0.07,0.12,1.52,2.71,4.45,5.1,100.82,188.439,96.66,1817.04,100.7316825883071,15.5,1.3813,-1.1,-0.1,72.98921306016071
2014-03-01,15.3,13.6,36.2,104.0301,4.43,98.0,101.1,101.5,95.4,102.5,95.7,96.0,93.3,103.0,88.6,85.9,89.2,91.6,92.7,79.56011895979316,82.3785839589172,83.81484634843929,93.62892134480555,75.05562853392017,83.9080752430566,-4.2,-26.2,100.6,-39.0,3.5,7.6,99.98041,97.62003,120.351,43942.6,16617.0,15940.4,7979.0,28558.7,2031.4,6713.4,6399.0,3236.0,1892.5,41.12,20.14,4.1,7.62,4496.94,3745.02,751.92,2083987.0,453.69,737.95,678.54,276.95,1115.84,76.35,87.7,27.66,487.42,955.83,277.57,100.025,14670.3,4352.9,25463.57027450979,229856.1849653092,49881.07152941175,368147.2631613875,30183.1851342383,254831.7088989441,52913.73733936647,470393.1385520361,330642.4305942689,6553.828953242836,51655.63681447964,603785.4311734539,28360.99251885372,165679.4050015084,140638.1382021116,23497.38808446456,316464.4662141778,4229.98043438914,115214.1983891402,397664.6632217189,18213.46181598794,167070.8459125188,5406.896965309198,138641.3893996986,82.8,90.8,81.9,90.3,88.8,94.1,98.4,86.8,98.102,101.8942,102.3379,100.3215,4.5,42.0,0.08,0.13,1.64,2.72,4.38,5.06,100.8,188.14,96.815,1863.52,86.7770716326017,15.3,1.3788,-1.4,-0.4,73.10704960835508
2014-04-01,15.2,13.4,36.8,103.86498,3.82,101.0,103.8,105.9,99.3,107.1,99.6,89.2,87.5,88.5,86.7,86.6,86.8,86.4,92.0,79.58307887038887,82.57791038233788,83.58469259605543,93.54069657341984,75.38893086354068,83.89019284132206,-4.1,-26.7,98.7,-40.6,1.3,3.2,100.025,97.76725,122.2972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9928,102.1518,100.0318,4.4,41.9,0.09,0.11,1.7,2.71,4.24,4.9,102.07,188.779,96.987,1864.26,109.7028782284726,15.2,1.385,-0.7,-0.1,73.69675090252707
2014-05-01,15.0,13.2,36.8,103.53856,3.66,101.2,102.1,103.7,97.2,104.8,97.9,89.4,92.4,93.1,91.0,83.3,92.6,88.9,110.0,79.57856773925784,82.68231307598185,83.51383175927499,93.73664571815218,75.4637459794138,83.99612618753838,-5.3,-24.6,99.7,-36.4,1.8,6.5,99.93399,97.93766,120.3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.3836,102.2076,99.8451,4.6,42.1,0.09,0.1,1.59,2.56,4.16,4.76,102.18,188.766,97.147,1889.77,99.46652257597358,15.0,1.3607,-0.7,-0.4,75.09370177114721
2014-06-01,14.9,13.2,35.6,103.1647,3.5,101.0,101.4,103.4,94.7,104.8,99.6,88.1,94.2,91.8,91.0,77.8,93.7,88.5,144.8,79.72169437735784,82.82369466476258,83.65077166107908,93.92727710801246,75.60966259261245,84.19564094129115,-6.5,-25.2,99.3,-33.2,-0.2,8.2,99.92488,98.10025,122.4516,44064.2,17063.3,16378.6,7953.5,28706.9,2054.8,6716.3,6546.1,3318.5,1945.7,42.05,21.89,4.09,6.67,4504.28,3757.82,746.45,2101024.0,435.45,742.64,683.15,274.01,1128.5,77.62,87.23,28.42,496.92,957.64,275.85,100.138,14762.3,4304.8,25386.19599095021,222056.606081448,49015.80931221717,367559.1169321265,28976.78302262442,247353.7891402714,52155.15317647054,471116.7568778279,330741.9469592765,6060.467113122173,51446.97866968326,600184.9102081448,28474.82117647061,166445.5096018101,138404.4623348416,23211.38800904978,318490.530995475,4496.505321266968,116634.5891131221,399830.4933122166,18648.18904072399,167251.0983257918,5086.560389140269,137429.6930950228,82.3,86.5,81.4,89.3,88.4,94.9,97.4,86.8,97.848,102.735,102.1643,99.9115,4.5,42.1,0.1,0.1,1.68,2.6,4.25,4.8,105.79,188.973,97.253,1947.09,86.32021009155173,14.9,1.3658,-0.6,-0.4,77.45643578854884
2014-07-01,14.7,13.0,34.9,102.82525,3.69,102.2,104.7,101.7,94.7,102.9,100.6,89.5,100.9,98.6,102.7,83.9,106.6,94.9,127.7,79.57525377459696,82.58801140696364,83.26112199992313,93.18569664985581,75.73160610422131,84.4412675496267,-3.9,-22.1,101.1,-34.7,-0.2,9.2,100.1487,98.32866,111.0816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.9632,102.6473,99.9815,4.4,42.0,0.09,0.11,1.7,2.54,4.16,4.73,103.59,188.869,97.391,1973.1,75.91590142280297,14.7,1.3379,-1.0,-0.9,77.42731145825547
2014-08-01,14.0,12.4,32.6,102.40021,3.47,100.2,97.4,102.3,84.3,105.3,98.3,89.6,72.7,54.6,76.4,55.3,80.7,68.2,133.1,79.70131238450084,82.83152413466301,83.28635434834673,93.18506974027285,75.95056224394644,84.00096147685882,-3.1,-23.6,99.9,-35.0,-0.5,8.6,100.3327,98.51979,100.3052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.7688,102.0471,99.4457,4.4,42.0,0.09,0.11,1.63,2.42,4.08,4.69,96.54,188.534,97.379,1961.53,80.52815600680556,14.0,1.3188,-0.8,-0.4,73.2029117379436
2014-09-01,13.8,12.3,31.9,101.95215,3.18,99.4,107.2,96.4,84.2,98.5,98.5,92.9,91.3,90.3,89.2,80.9,90.9,89.0,113.0,79.67111945721399,82.69587411051262,83.44171303214867,93.35751967536686,75.73994347671129,84.14125570440798,-3.5,-20.0,100.7,-34.5,-0.8,7.3,100.3509,98.77912,104.2774,44110.7,17302.2,16808.5,7927.3,29055.1,2239.0,6649.0,6703.2,3366.5,2059.1,41.57,22.23,4.06,7.46,4559.86,3813.18,746.68,2112219.0,447.84,750.55,691.76,274.34,1146.37,79.17,86.21,29.25,509.84,954.09,282.19,99.022,15123.8,4430.8,26146.39478431371,211375.4118129713,50116.30094117645,370361.086087481,31841.56168024131,245343.1001508295,51854.79209049769,473268.4482805429,331308.690247361,6097.612965309202,53127.22821719457,595574.4469351433,27527.53444947212,165445.2103559579,149836.8056983408,27463.88793363499,333884.0765460029,6453.172515837104,120653.979837104,400736.8503257912,18322.55857315234,165895.2853544494,5113.62381297134,136136.2583288087,82.4,84.9,81.6,88.9,87.8,94.7,97.8,86.1,98.478,103.0641,102.2751,99.8492,4.5,42.1,0.09,0.11,1.77,2.53,4.11,4.8,93.21,188.141,97.413,1993.23,74.2401620235619,13.8,1.2583,-0.8,-0.4,74.0761344671382
2014-10-01,14.0,12.5,32.3,101.87887,3.21,101.1,103.5,101.0,88.5,103.2,98.2,100.6,98.0,99.3,96.7,85.6,99.0,94.5,114.3,79.67319265610118,82.61464159078665,83.57637198551333,93.15856243967276,75.6082371049452,83.15538603995529,-4.4,-18.6,101.1,-30.4,-2.6,10.4,100.284,98.93263,94.18124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0764,102.3922,99.4273,4.4,42.1,0.09,0.1,1.55,2.3,3.92,4.69,84.4,187.522,97.384,1937.27,100.3361599776853,14.0,1.2524,-0.9,0.0,67.39061002874482
2014-11-01,13.9,12.4,32.8,101.8397,3.13,100.7,103.3,102.1,89.4,104.3,97.5,99.8,87.2,83.6,87.1,76.0,89.4,84.0,113.3,79.8203425363272,82.82737616076965,83.62139274802966,93.00510360898221,75.87861569981628,82.24517121970861,-4.0,-21.5,99.6,-33.7,-0.4,7.0,100.2794,98.98022,91.99842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7126,103.9948,101.3338,4.5,42.2,0.09,0.13,1.62,2.33,3.92,4.79,75.79,186.059,97.291,2044.57,87.1882426206569,13.9,1.2483,-0.7,0.0,60.71457181767204
2014-12-01,14.0,12.4,34.2,102.48143,2.81,98.4,100.7,97.6,83.9,100.0,99.3,97.4,86.6,88.1,87.8,72.9,90.9,79.5,119.8,79.85338176565588,83.06661690228879,83.36941575572773,92.33710955306245,76.24865616808873,79.82576196648715,-3.3,-20.0,101.2,-34.5,-1.4,9.6,100.343,99.21933,87.51071,44467.7,17713.1,17186.0,7927.4,29088.0,2272.7,6930.7,6842.1,3386.7,2191.9,42.19,22.8,4.3,4.54,4524.84,3812.82,712.02,2124526.0,414.48,753.08,694.2,273.15,1143.32,79.84,85.63,28.92,512.0,955.08,279.34,100.596,14902.9,4159.5,27261.95403921567,206677.091852187,51248.9276470588,364614.4441659124,34370.99387631974,234755.2426998491,50467.53361990946,472083.7532217193,327705.8092277531,5022.825279034692,57047.0966877828,582925.2947390649,29088.85464555056,164224.0115716442,147513.5506003016,28805.29401206637,332423.5771734539,5433.688633484162,122880.1334841629,388340.3910316735,18211.51825942685,164878.9428446455,4869.501852187026,135023.1424856714,82.2,85.6,81.4,89.2,88.4,93.2,94.9,85.6,97.875,103.7044,103.5083,101.0133,4.5,42.1,0.12,0.21,1.64,2.21,3.79,4.74,59.29,184.015,97.12,2054.27,88.2797888875975,14.0,1.2141,-2.1,-0.4,48.83452763363809
2015-01-01,14.0,12.4,34.4,100.5176,2.49,99.5,102.1,96.7,86.4,98.4,101.0,89.6,80.5,75.8,82.8,65.0,86.5,79.0,87.9,79.60797709386054,82.83093321351761,82.94881829984122,91.49716880318107,76.2149032065926,78.67804019382665,-3.9,-15.2,101.8,-29.5,-0.4,10.2,100.4662,99.62321,87.9073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.8905,103.0733,101.0561,4.5,42.0,0.11,0.2,1.37,1.88,3.46,4.45,47.22,180.302,96.654,2028.18,97.14552482693533,14.0,1.1305,-2.3,-0.4,41.76912870411322
2015-02-01,13.9,12.3,33.5,99.28926,2.32,100.5,102.0,99.3,86.4,101.4,101.7,96.6,81.6,79.2,82.6,73.3,84.5,79.6,88.4,79.85273713153477,82.95277896567457,83.21002779852901,91.81573132046087,76.46220901384167,80.12551812639595,-2.9,-15.1,102.5,-31.9,-0.3,8.6,100.7759,99.89885,94.7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2335,102.2526,100.606,4.4,41.9,0.11,0.22,1.47,1.98,3.61,4.51,50.58,181.129,96.825,2082.2,104.1234391047903,13.9,1.124,-3.7,-0.2,44.99999999999999
2015-03-01,13.6,12.0,32.7,99.12531,1.74,100.9,102.8,99.0,92.3,100.1,99.8,96.1,91.8,88.9,90.7,84.4,92.0,91.5,105.5,79.99160415376723,83.0779059455921,83.42469940901736,92.35697190854202,76.49362803929698,81.14187253719321,-0.6,-14.1,105.0,-28.6,1.4,9.6,101.2281,100.0333,102.5821,44734.3,18192.9,17434.9,7952.4,29033.5,2374.5,6998.5,7004.6,3541.0,2191.3,41.48,22.23,4.08,9.45,4564.06,3830.07,733.99,2104099.0,425.17,760.42,700.76,274.77,1154.9,82.01,84.25,29.02,517.93,956.62,278.99,100.329,15193.4,4446.4,26176.02529411763,211005.5838914027,50130.96235294115,359507.0462443437,34405.33407239817,243569.9452488687,51962.34714932122,463246.9341628958,329669.9042081453,4208.409592760182,51101.22515837105,595391.2905429865,29656.53484162899,163434.4767873305,152526.9195022624,29038.88009049774,344154.4138009049,7226.264751131221,118759.6911312217,399226.9677375559,16976.00194570136,165924.2563348416,4992.503891402712,134010.0386425342,84.8,85.6,84.1,92.1,90.0,97.7,103.4,88.8,99.201,101.8914,102.5916,101.7412,4.3,41.8,0.11,0.25,1.52,2.04,3.64,4.54,47.82,181.884,97.008,2079.99,72.01206535616248,13.6,1.0759,-3.0,0.3,44.44650989868946
2015-04-01,13.2,11.7,32.7,98.5683,1.87,103.7,104.4,104.3,90.9,106.6,102.1,91.6,89.7,89.3,87.5,80.0,89.0,87.6,110.0,79.9539325275795,82.88470309528489,83.5398867654879,92.36363819437362,76.25743637553092,81.43936663886979,1.0,-14.7,107.2,-30.4,1.9,14.7,101.6034,100.0379,108.1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3355,101.5173,100.8683,4.3,41.8,0.12,0.23,1.35,1.94,3.52,4.48,54.45,181.641,97.094,2094.86,79.22576180883912,13.2,1.1215,-2.6,0.4,48.5510477039679
2015-05-01,12.8,11.4,31.4,99.58918,2.41,103.2,105.5,101.7,87.0,104.2,102.9,100.7,90.5,91.5,87.4,73.1,90.4,88.3,111.0,80.24338480909061,83.04602718151885,83.939440752224,92.87105608823528,76.42278953684328,82.78649400611752,1.3,-14.9,106.1,-32.2,3.9,11.2,101.7577,100.012,109.2427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8883,101.3425,100.7404,4.3,41.8,0.12,0.24,1.54,2.2,3.98,4.89,59.27,182.865,97.327,2111.94,93.91761678340033,12.8,1.097,-2.6,1.0,54.02917046490429
2015-06-01,12.7,11.2,32.0,99.94552,2.93,103.7,104.1,102.3,90.7,104.2,103.6,98.8,96.9,93.6,95.1,77.8,98.7,93.3,132.0,80.23853372344075,83.01392415179785,83.92304865699109,92.83241396338934,76.43550191766575,82.89285058258284,-0.3,-14.6,105.6,-32.9,4.6,12.6,101.7353,100.0189,104.5954,44765.9,18207.3,18197.0,8031.5,29395.9,2520.7,7308.0,7055.4,3497.3,2310.7,41.38,23.07,4.11,7.85,4592.93,3861.99,730.94,2147687.0,415.93,769.99,709.79,278.33,1165.22,83.81,85.01,30.02,523.22,959.26,282.16,99.769,15297.0,4421.7,23983.95101055805,208281.1050075415,46456.30013574658,363437.9000150828,26490.23196078429,233430.725490196,50745.2629864253,468695.2524886876,328628.7205731528,3642.247752639519,50521.86701357467,593709.4695776773,30614.76349924588,162267.2813876321,146608.8436349924,28748.48001508295,335614.3785822021,6710.889638009048,115133.3818552036,399627.6978280536,17251.92917043741,163619.9087481146,4918.767315233783,132742.4423378585,84.4,82.6,83.9,91.8,89.1,94.9,102.2,88.8,99.803,100.571,101.0292,100.5848,4.4,41.8,0.13,0.28,1.68,2.36,4.19,5.13,59.82,183.424,97.516,2099.29,89.75852897954736,12.7,1.1189,-2.5,0.8,53.46322280811511
2015-07-01,12.6,11.2,31.0,99.34136,2.74,106.1,104.9,108.7,97.4,110.7,103.2,100.8,101.1,93.6,105.9,87.8,109.7,97.5,114.9,80.1403530219428,82.9869703149685,83.62358092862834,92.44413264815293,76.61720099407202,82.68202291894943,1.7,-15.3,106.5,-29.9,2.2,13.2,101.7064,100.0731,103.9227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2228,102.0674,102.0787,4.3,41.8,0.13,0.3,1.63,2.32,4.15,5.2,50.9,183.437,97.605,2094.14,79.77404306211257,12.6,1.0967,-2.1,0.8,46.411963162213915
2015-08-01,12.6,11.2,31.1,100.4722,2.52,99.7,102.5,98.8,83.4,101.4,99.0,97.4,70.3,54.8,76.7,53.7,81.5,67.4,100.1,80.20150537258219,83.27180324018845,83.49395493253131,92.12621882026231,76.92278991618159,81.12598843670655,-0.1,-13.0,105.4,-25.7,2.0,12.0,101.5005,100.1921,100.1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0367,102.0527,102.1467,4.3,41.8,0.14,0.38,1.54,2.17,4.04,5.19,42.87,182.94,97.612,2039.87,56.56386183620938,12.6,1.1215,-2.7,0.7,38.225590726705306
2015-09-01,12.7,11.2,31.0,101.85806,2.59,102.6,104.6,101.3,89.4,103.3,102.8,104.3,98.8,127.4,91.8,84.7,93.3,90.2,93.3,80.25496890519362,83.46096037783525,83.59579184582347,92.09895962170583,76.89023855406704,79.3841538035988,-0.7,-12.8,104.7,-28.4,1.9,10.7,101.2467,100.2039,92.56696,44840.0,18245.6,17867.0,8005.3,29515.1,2515.1,6960.5,6972.7,3490.0,2219.7,42.2,22.79,4.25,6.96,4585.62,3879.97,705.65,2150018.0,396.72,769.77,709.33,278.49,1169.82,84.29,84.51,30.46,528.39,961.33,281.84,100.093,15302.2,4347.9,22795.04980392155,211445.6107390648,44874.79176470586,361614.5691704373,22598.21061840119,241904.7365007541,48746.50190045244,468153.1438914025,327949.8638612373,3931.393604826547,50223.81656108597,591328.9063046759,28905.67677224739,163335.88214178,148747.8869984916,28568.87993966818,342415.62413273,6721.656832579184,114394.7725791855,395564.6548416283,17135.39870286576,161958.1957767722,4863.430739064854,132122.9075716443,85.6,82.5,85.3,91.4,89.5,94.4,101.2,90.6,100.381,100.7547,101.428,101.7648,4.2,41.8,0.14,0.37,1.49,2.17,4.07,5.34,45.48,181.17,97.477,1945.41,81.54931862165041,12.7,1.1203,-3.6,0.9,40.59626885655627
2015-10-01,12.7,11.2,31.3,101.35929,2.41,104.1,106.5,100.4,89.2,102.3,104.2,117.6,93.7,93.2,96.4,88.3,98.1,91.3,90.6,80.14064276280035,83.27063646445613,83.52221972137168,91.86848205425899,76.70777081016135,79.05819799596416,-1.7,-13.7,104.4,-31.2,-0.5,11.1,101.0294,100.083,98.76829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2675,100.83,101.3447,4.3,41.8,0.12,0.26,1.39,2.07,3.95,5.34,46.22,180.851,97.477,2071.18,102.7064168188832,12.7,1.1017,-3.4,0.6,41.95334483071617
2015-11-01,12.5,11.0,31.5,99.70323,2.57,104.0,106.5,101.2,92.0,102.7,103.9,93.5,88.6,86.9,94.0,88.7,95.1,85.0,85.7,80.34092694117392,83.64273896789389,83.43080501223761,91.94580279384695,77.25586267965306,79.31968190123801,-2.2,-17.5,103.1,-29.6,2.1,10.8,100.9589,99.97897,99.06712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5298,100.1787,101.0368,4.2,41.8,0.12,0.48,1.67,2.26,4.06,5.46,42.44,180.652,97.538,2080.62,109.4445932420231,12.5,1.0579,-3.5,0.6,40.11721334719727
